method_id,parameter,operation_controlled,unit,meaningful_range,effective_value,selection_basis,value_provenance,data_visible_at_selection,selected_before_or_after_metric_inspection,selection_scope,scientific_effects,sensitivity_study,frozen_status,scientific_rationale,rationale_status,evidence_class,support_class,per_video_parameter
R1_CURRENT_STANDARD_V2_20260728,reentry_unowned_raw_mismatch_max_cost,association|lifecycle,unitless,source-defined numeric domain,0.3,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reentry_unowned_raw_mismatch_max_missed,association|lifecycle,frames,non-negative integer unless sentinel documented,5,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reentry_unowned_raw_mismatch_min_missed,association|lifecycle,frames,non-negative integer unless sentinel documented,1,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reentry_unowned_raw_mismatch_quarantine_frames,association|lifecycle|runtime,frames,non-negative integer unless sentinel documented,0,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reentry_unowned_raw_mismatch_quarantine_max_cost,association|lifecycle,unitless,source-defined numeric domain,0.35,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reentry_unowned_raw_mismatch_quarantine_min_seed_cost,association|lifecycle,unitless,source-defined numeric domain,0.0,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reentry_unowned_raw_mismatch_reject,association|lifecycle,boolean,"{false,true}",false,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,refine_boxes,bbox_geometry,boolean,"{false,true}",false,PREDECLARED_DEVELOPMENT_SELECTION,src/pig_behavior/tracking/profiles/rf_hybrid_offline.py sha256=bc7c20c21bf6ce283fb8f0ba34b36705805a52591b705a16c81f9014bb755ce9,13-video development evidence,frozen before authority execution; earlier development data visible,global profile; not per-video,bbox_geometry,authority/ablation record may exist; not universal,YES,Profile override frozen by a development authority before its authority run.,SUFFICIENT_WITH_DEVELOPMENT_SCOPE_LIMITATION,BOUND_BY_EFFECTIVE_CONFIG,FULLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,refine_max_gap_frames,bbox_geometry|runtime,frames,non-negative integer unless sentinel documented,15,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,bbox_geometry|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,refine_max_previous_gap_frames,association|bbox_geometry|runtime,unitless ratio,"[0,1] unless source contract states otherwise",0,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|bbox_geometry|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,refine_size_jump_threshold,bbox_geometry,unitless,source-defined numeric domain,0.45,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reid_unowned_competing_candidate_hold,engineering_or_indirect,boolean,"{false,true}",false,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reid_unowned_competing_candidate_min_cost,association,unitless,source-defined numeric domain,0.55,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reid_unowned_competing_candidate_min_gap,engineering_or_indirect,unitless,source-defined numeric domain,0.15,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reid_unowned_competing_candidate_min_missed,lifecycle,frames,non-negative integer unless sentinel documented,1,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,reid_unowned_competing_candidate_occlusion_hold_only,Hidden_state,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,review_conf,engineering_or_indirect,unitless ratio,"[0,1] unless source contract states otherwise",0.5,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,rf_hybrid_offline,engineering_or_indirect,boolean,"{false,true}",true,PREDECLARED_DEVELOPMENT_SELECTION,src/pig_behavior/tracking/profiles/rf_hybrid_offline.py sha256=bc7c20c21bf6ce283fb8f0ba34b36705805a52591b705a16c81f9014bb755ce9,13-video development evidence,frozen before authority execution; earlier development data visible,global profile; not per-video,engineering_or_indirect,authority/ablation record may exist; not universal,YES,Profile override frozen by a development authority before its authority run.,SUFFICIENT_WITH_DEVELOPMENT_SCOPE_LIMITATION,BOUND_BY_EFFECTIVE_CONFIG,FULLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,roi_dilate_px,engineering_or_indirect,count,source-defined integer domain,8,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,roi_min_cover,engineering_or_indirect,unitless,source-defined numeric domain,0.1,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,roi_mode,engineering_or_indirect,categorical/path,source-defined allowed values,"""center""",INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,shade_outside_mask,detection,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,detection,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,show,engineering_or_indirect,boolean,"{false,true}",false,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,smooth_boxes,bbox_geometry,boolean,"{false,true}",false,PREDECLARED_DEVELOPMENT_SELECTION,src/pig_behavior/tracking/profiles/rf_hybrid_offline.py sha256=bc7c20c21bf6ce283fb8f0ba34b36705805a52591b705a16c81f9014bb755ce9,13-video development evidence,frozen before authority execution; earlier development data visible,global profile; not per-video,bbox_geometry,authority/ablation record may exist; not universal,YES,Profile override frozen by a development authority before its authority run.,SUFFICIENT_WITH_DEVELOPMENT_SCOPE_LIMITATION,BOUND_BY_EFFECTIVE_CONFIG,FULLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,start_frame,runtime,frames,non-negative integer unless sentinel documented,0,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,suffix_pair_swap_max_overlap_frames,identity_repair|runtime,frames,non-negative integer unless sentinel documented,8,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,identity_repair|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,suffix_pair_swap_max_suffix_overlap_iou,association|identity_repair,unitless ratio,"[0,1] unless source contract states otherwise",0.3,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,suffix_pair_swap_min_overlap_iou,association|identity_repair,unitless ratio,"[0,1] unless source contract states otherwise",0.45,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,suffix_pair_swap_min_suffix_frames,identity_repair|runtime,frames,non-negative integer unless sentinel documented,1500,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,identity_repair|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,suffix_pair_swap_repair,identity_repair,boolean,"{false,true}",false,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,target_fps,engineering_or_indirect,count,source-defined integer domain,15,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
R1_CURRENT_STANDARD_V2_20260728,track_high_conf,engineering_or_indirect,unitless ratio,"[0,1] unless source contract states otherwise",0.45,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
